playername,playername_original,league,_source_year,split,position,teamname,talent_score,score_percentile,promoted_to_lec,win_rate,games_played,champion_pool_size,dpm_zscore,cspm_zscore,golddiffat15_zscore
royalkanin,RoyalKanin,PRM,2026,Winter,mid,Unicorns of Love Sexy Edition,2.0341436637007324,42.281879194630875,False,0.6,15,9,-0.7821021224414936,-0.2508079204806243,-0.1393810743644275
nightslayer,NightSlayer,PRM,2025,Winter,top,Austrian Force willhaben,2.033128584327821,39.42093541202672,False,0.5,16,8,-1.357816158804847,0.4675135647036665,-0.024430029192194
sencux,Sencux,PRM,2024,Spring,mid,Berlin International Gaming,2.0329642156751904,42.05816554809844,False,0.2777777777777778,18,8,-0.22074294681881,-0.4463205304726563,0.4365672591128005
jeyrus,Jeyrus,TCL,2026,Summer,bot,DIA Ozarox Esports,2.03229334750144,42.98245614035088,False,0.4545454545454545,11,9,0.8800202699990548,-0.1635012423123193,-0.2243663156772235
omon,OMON,LFL,2025,Flash In,mid,BK ROG Esports,2.0171058600554064,41.83445190156599,False,0.5833333333333334,12,7,-0.446753596356806,-0.1976971118715416,-0.8871446111325398
drali,Drali,LFL2,2025,unknown,top,Kaeru Gyuangu,2.015657174161632,39.198218262806236,False,0.4666666666666667,15,9,-0.2566283316916643,0.3299684108241292,-0.3866442477792763
legolas,Legolas,LVP SL,2024,Spring,bot,Barça eSports,2.013714626275962,42.76315789473684,False,0.2352941176470588,17,7,0.7615251889404908,-1.2650555547304192,-0.116550084202714
max1,Max1,PRM,2024,Spring,sup,E WIE EINFACH E-SPORTS,2.011242414226485,42.44444444444444,False,0.5,18,12,-1.1410580772564491,-0.8940343075773954,-0.8980451190304077
luke,Luke,PRM,2026,Spring,mid,VfB eSports,2.010607176375836,41.61073825503356,False,0.1666666666666666,18,9,-1.3924694930164156,-0.2894764812188883,-1.6791454163408637
scarface,Scarface,PRM,2024,Summer,top,NNO Prime,2.0105277961351504,38.97550111358575,False,0.4444444444444444,18,9,-0.9951172233025806,-1.6536765738260972,0.5782507066560836
boltox,Boltox,NLC,2025,unknown,sup,Epic Avalanche,2.0069306852354685,42.22222222222222,False,0.5555555555555556,9,7,0.8514756942777146,0.2943324818861133,0.233152909987136
erolle,Erolle,NLC,2024,Spring,mid,Verdant,2.0019365962318854,41.387024608501115,False,0.5,14,8,-0.1270602747369245,-0.5110096200975998,-1.2116119907248992
bartholdy,Bartholdy,NLC,2024,Summer,jng,Lundqvist Lightside,2.000224173812869,42.23194748358862,False,0.5,14,8,-0.7001892565935675,-0.8700923740529435,-1.064022572880711
phantomles,Phantomles,LFL2,2024,Summer,mid,Klanik Esport,1.9968423154540529,41.163310961968676,False,0.3333333333333333,18,10,-0.6137513394064782,-0.0873878379125878,-0.009814027969303
lucker,Lucker,LFL2,2024,Summer,bot,Esprit Shōnen,1.9962221550163417,42.54385964912281,False,0.3888888888888889,18,10,-0.3178433070714319,-0.5956054207654577,-1.1492808769101863
koldo,Koldo,LVP SL,2025,Spring,jng,UCAM Esports,1.994619834831304,42.01312910284464,False,0.4375,16,8,-0.6321759802358901,-0.9879229922355488,-0.4093454267250417
neon,Neon,TCL,2025,Winter,bot,Beşiktaş Esports,1.9923052899647025,42.32456140350877,False,0.3125,16,7,1.033568618649861,1.1331301046066895,1.9028156908590637
xkenzuke,xKenzuke,LFL2,2024,unknown,mid,Joblife,1.9905363720793188,40.939597315436245,False,0.3076923076923077,13,9,1.143861623835161,0.3594337481949138,0.7785553604720267
koala,Koala,LFL2,2025,Summer,top,Zerance,1.9890228353967372,38.75278396436526,False,0.3571428571428571,14,6,0.3520539235081608,-0.2184360392692142,0.2126662076551678
stormax,Stormax,LFL,2025,Summer,jng,GameWard,1.9873145348697479,41.79431072210066,False,0.217391304347826,23,10,-1.5337944842238596,-1.250971957771799,-1.498370425356674
tazaku,Tazaku,PRM,2026,Spring,bot,VfB eSports,1.9851436649452388,42.10526315789473,False,0.1666666666666666,18,10,-1.0380042874448858,-1.0740982258970655,-0.8609173061098792
evaan,Evaan,LFL2,2024,Summer,mid,Lille Esport,1.9844566472715497,40.7158836689038,False,0.3333333333333333,18,8,-0.594840048364032,-0.4198105432366643,-0.6572559786559204
nash,Nash,LVP SL,2025,Summer,sup,Veni Vidi Vici,1.9723640673068505,42.0,False,0.4285714285714285,14,7,-0.4286385906940276,0.4244268228412214,-0.5652040494878888
eloha,Eloha,TCL,2024,unknown,top,NONAME,1.9712000693432048,38.530066815144764,False,0.5833333333333334,12,9,0.3661243032108759,0.4054134330387433,0.4969650077380058
seaz,seaz,PRM,2025,Finals,sup,Unicorns of Love Sexy Edition,1.9702530912052714,41.77777777777778,False,0.5,14,9,-0.001737876265401,1.5117671962008978,0.6816946177858286
eski,Eski,NLC,2025,Winter,sup,Rich Gang,1.9688248135759916,41.55555555555556,False,0.5714285714285714,14,8,-0.1691951998181214,-0.2078097281064965,0.0927865736278905
lider,LIDER,NLC,2025,Winter,mid,Ruddy Corporation,1.9652562559890236,40.49217002237137,True,0.6153846153846154,13,11,0.1593190554659299,0.422350347346612,1.1624499791997236
badlulu,Badlulu,LFL,2024,Summer,top,Aegis,1.962193642837547,38.30734966592428,False,0.1666666666666666,18,7,0.0888651002524131,0.6030830312185446,-0.0380509181353649
humzh,Humzh,NLC,2025,Winter,bot,Ruddy Corporation,1.9537326523716085,41.885964912280706,False,0.5714285714285714,14,10,-0.7147827395972132,-0.6951000408049078,0.3892292328316428
bambi,Bambi,LFL,2026,unknown,top,Project Conquerors,1.9533651446263234,38.084632516703785,False,0.3636363636363636,11,7,1.0001142004447354,-0.8882892690103138,0.2484066881993305
shy carry,Shy Carry,LVP SL,2025,Winter,bot,LUA Gaming,1.9531759924470746,41.66666666666667,False,0.5,12,5,0.3256394393662395,-0.4744514784943568,-0.3980340733613265
empyros,Empyros,LFL,2025,Flash In,top,Gentle Mates,1.9515036016995397,37.8619153674833,True,0.5454545454545454,11,6,-0.6196199084369007,1.5855790309524618,-0.9925783374550702
shy carry,Shy Carry,LVP SL,2025,Spring,bot,LUA Gaming,1.951310073817203,41.44736842105263,False,0.4210526315789473,19,9,-0.6814467906992187,-0.6437431163047111,-0.9022822241885684
agresivoo,Agresivoo,LFL,2024,Spring,top,Aegis,1.9482709282704636,37.639198218262806,False,0.1666666666666666,18,8,-0.9447512699395963,0.0972811938590654,-2.1097496272257708
varry,Varry,PRM,2025,Spring,bot,Eintracht Frankfurt,1.9461616146463099,41.228070175438596,False,0.2857142857142857,21,7,-1.1546544502838074,-1.1678229238638609,-1.0050185756886143
innaxe,Innaxe,LFL,2024,Summer,bot,Team du Sud,1.9445328998117999,41.00877192982456,False,0.2222222222222222,18,11,-1.076460199863253,-1.025808197314686,-0.9734993165587776
mercy9,Mercy9,TCL,2025,Winter,mid,Bushido Wildcats,1.9413303316184156,40.26845637583892,False,0.5,16,8,-1.0281148492910248,1.961447531836688,-0.4143904549684701
atat,Atat,TCL,2026,Kickoff,sup,Dark Passage,1.9396813269652944,41.333333333333336,False,0.3076923076923077,13,9,1.1683552542264866,-1.2808510663046984,0.2267384170630414
lorenz,Lorenz,NLC,2025,Winter,sup,Venomcrest Esports,1.9373359906972247,41.11111111111111,False,0.2222222222222222,9,7,2.0268881592015435,-0.5079577341324737,0.3657690322474879
croniik,CRoNiiK,LFL2,2024,Spring,jng,IziDream,1.9350143100719048,41.57549234135667,False,0.6666666666666666,6,2,1.2136335562606435,1.4444902715528758,1.185652106669732
mireu,Mireu,LFL,2024,Summer,mid,Gentle Mates,1.9349714786708931,40.044742729306485,False,0.2222222222222222,18,9,0.5657029519635811,0.3320402794018154,1.0846768733326777
croniik,CRoNiiK,LFL,2025,unknown,jng,Esprit Shōnen,1.931587252773784,41.35667396061269,False,0.6666666666666666,9,7,0.7071067811865465,0.7071067811865488,-0.7071067811865476
kkt,KKT,LFL2,2025,Spring,jng,Lille Esport,1.9315721551202722,41.13785557986871,False,0.3571428571428571,14,8,-0.412777858769357,-1.179149292886208,-1.1744795280383564
oleg,Oleg,LVP SL,2025,Summer,jng,Veni Vidi Vici,1.931142275332822,40.91903719912472,False,0.4285714285714285,14,6,0.5323152975789959,0.2857363865900499,0.3148418427949717
febiven,FEBIVEN,LFL,2024,Spring,mid,Team du Sud,1.9187822581529088,39.821029082774054,False,0.3333333333333333,18,6,-0.3460085688387894,0.6774913386106494,-1.5235409980039565
tao,Tao,LFL2,2025,Spring,top,Karmine Corp Blue Stars,1.9154542032396846,37.41648106904232,True,0.3571428571428571,14,9,0.2490768605491637,1.2514828826482636,1.564892860322255
achranos,Achranos,NLC,2026,Summer,mid,Brod n Friends,1.9123345116753374,39.59731543624161,False,0.5,12,7,0.1963530219836415,-0.4215450011664819,-0.1645112227038229
noodle,Noodle,NLC,2026,Winter,jng,Bulldog Esports,1.9107100220015771,40.70021881838075,False,0.5,12,5,0.8451362955164095,0.6029717965362149,0.4924324652467572
kiki,Kiki,LFL2,2025,unknown,jng,Kaeru Gyuangu,1.905850247758435,40.48140043763676,False,0.4666666666666667,15,10,-0.9989700213713968,-0.5940999033140829,-1.047173614483465
sotsy,Sotsy,LVP SL,2025,Spring,top,Ramboot Club,1.9049547381466025,37.193763919821826,False,0.4,15,9,-0.2909975005518496,-1.082140983550314,-0.2698552353377292
kenal,Kenal,PRM,2025,Summer,bot,Austrian Force willhaben,1.904519862691859,40.78947368421053,False,0.3846153846153846,13,9,1.2694403786958717,-1.145673092008599,0.9079138917676416
rayito,Rayito,LVP SL,2024,Spring,bot,Ramboot Club,1.9044830218106414,40.57017543859649,False,0.6,10,7,-0.5200229899156834,0.9495889155150778,-1.4242745321079218
enjawve,Enjawve,LFL2,2025,Winter,sup,Lille Esport,1.9041471736257007,40.88888888888889,False,0.3571428571428571,14,6,0.3383215705553724,2.005876642623731,0.0288710673317016
fabfabulous,fabFabulous,TCL,2024,Winter,top,NASR eSports Turkey,1.9035729599998195,36.97104677060133,False,0.2857142857142857,14,9,-0.8306116389555993,-1.872621605065781,-0.9781348615488892
ryuzaki,Ryuzaki,LVP SL,2024,Summer,jng,Guasones,1.88829227732741,40.26258205689278,False,0.3888888888888889,18,7,-1.4165625504104982,-1.1000072303790212,0.3075886282319802
seelame,Seelame,LFL2,2024,Spring,bot,Joblife,1.8854052737694231,40.35087719298245,False,0.6666666666666666,6,5,1.3121604575305168,-1.2468296063551172,0.1445669375395345
adam,Adam,LFL,2026,unknown,top,ZYB Esport,1.8840509514889685,36.74832962138085,False,0.2857142857142857,14,12,0.5287380943891384,0.741175684900617,0.3654064883908821
hydra,Hydra,LVP SL,2025,Winter,mid,LUA Gaming,1.8722974395196723,39.37360178970917,False,0.5,12,6,0.0328169628210205,0.7948858481684339,0.3932840699041948
abagnale,Abagnale,LFL2,2024,Summer,sup,Akroma,1.8691358106184504,40.666666666666664,False,0.3888888888888889,18,5,-0.8916599655443147,0.0283522507806071,0.5084465114377565
uden,uden,NLC,2026,Winter,sup,Deer Gaming,1.8675701435401437,40.44444444444444,False,0.5555555555555556,9,7,0.4385199316395997,-0.6938759608074053,1.2258041345923911
fornoreason,Fornoreason,PRM,2024,Summer,top,MOUZ NXT,1.8521551616037093,36.525612472160354,False,0.2222222222222222,18,8,-1.2530393067974022,-0.8379146707480116,-1.9397731597028156
hazel,Hazel,LFL2,2025,Spring,bot,Karmine Corp Blue Stars,1.8443462439278204,40.131578947368425,True,0.3571428571428571,14,8,-0.2704954505635262,0.5489859088981153,-0.6948555101645798
aladoric,Aladoric,PRM,2025,Summer,sup,Austrian Force willhaben,1.8390900199969595,40.22222222222222,False,0.3846153846153846,13,6,0.4830430521992321,-0.2951606386956898,1.7858677942480436
lekcyc,Lekcyc,PRM,2024,Summer,sup,Berlin International Gaming,1.8352529176568175,40.0,False,0.4444444444444444,18,6,-0.7315422921716013,-0.0163839329884183,-0.9491322876419886
shelfmade,Shelfmade,PRM,2025,Finals,top,Berlin International Gaming,1.8313848471311345,36.30289532293987,False,0.6666666666666666,9,6,-0.3925894567627891,-0.2681882043307402,1.1786674309718028
zanzarah,Zanzarah,PRM,2025,Summer,jng,Eintracht Frankfurt,1.8301058035366322,40.0437636761488,False,0.5833333333333334,12,8,0.1898943361387713,-0.3700091810334762,-0.2077512939976115
hydra,Hydra,LFL2,2024,unknown,mid,MHSC Esport,1.828837272003128,39.14988814317674,False,0.4117647058823529,17,9,-1.4104051552673875,-1.0901332693885255,-1.907174530652176
kio,Kio,LFL2,2024,unknown,top,MHSC Esport,1.8287782779127495,36.080178173719375,False,0.4117647058823529,17,8,-0.1662331875450785,0.8402861475966074,0.9113023390871312
pybal,Pybal,NLC,2024,unknown,mid,Lazy In Life,1.823721109996002,38.92617449664429,False,0.5714285714285714,14,6,-0.2332157366769329,0.0459730258610372,-0.4416889405624821
dizl,DizL,PRM,2024,Summer,bot,Eintracht Frankfurt,1.8201230675009208,39.91228070175439,False,0.3333333333333333,18,9,-0.5938104987908139,0.2594197977651736,-0.6603506981380346
eckas,Eckas,LVP SL,2025,Spring,jng,Movistar KOI Fénix,1.8182416806531205,39.82494529540481,False,0.3076923076923077,13,8,1.1386192732379417,-0.1364861756231463,0.9469023132061584
diplex,Diplex,PRM,2026,unknown,mid,All for One Gaming,1.818162716361841,38.702460850111855,False,0.5555555555555556,9,8,0.6146349669171307,0.7423500657153405,1.2097432083868598
mihai,Mihai,LFL2,2025,unknown,bot,Skillcamp,1.8181125744887068,39.69298245614035,False,0.6,10,8,-0.5462391281365707,-0.4026792286309981,1.108694678916559
attila,Attila,LVP SL,2024,Summer,bot,ZETA,1.8165977696005449,39.473684210526315,False,0.2777777777777778,18,10,-0.2625993949291271,0.907885993684962,-0.3905688256479456
holyphoenix,HolyPhoenix,TCL,2024,Winter,bot,Misa Esports,1.815654565678737,39.25438596491228,False,0.4285714285714285,14,8,-0.5268094367735281,0.5038710441045229,-0.38079529487695
calmsky,Calmsky,NLC,2025,Summer,sup,DMG Esports,1.804263339932318,39.77777777777778,False,0.4666666666666667,15,7,0.07531939019331,-0.986555752576578,-0.0925185539772897
smurfe,Smurfe,PRM,2025,Finals,top,TeamOrangeGaming,1.804222549287941,35.85746102449889,False,0.4285714285714285,14,9,0.1141309257896588,1.041876148367754,-0.2200920859308416
kobbe,Kobbe,NLC,2025,Spring,bot,Venomcrest Esports,1.7973647368545258,39.03508771929825,False,0.3846153846153846,13,8,1.0066337518062705,-0.1101266144337039,0.0822042698979724
andariel,ANDARIEL,PRM,2024,Spring,bot,Berlin International Gaming,1.7940898234033456,38.81578947368421,False,0.2777777777777778,18,12,-1.6277776686408287,0.8413937950833106,0.6815070443604546
d4nka,D4nKa,PRM,2025,Winter,jng,Austrian Force willhaben,1.7878627633832431,39.606126914660834,False,0.5,16,9,-1.001072582444375,-0.4486956808027776,-0.4641698789726338
furby,Furby,NLC,2026,Winter,mid,Lund Esports Organization,1.7851758078068554,38.47874720357942,False,0.625,8,6,0.6923549299863174,1.2275217070891435,-0.1261924438649073
patkicaa,PatkicaA,LFL2,2025,Spring,top,IziDream,1.7818765655365265,35.634743875278396,False,0.4285714285714285,14,9,-0.1435221229908006,-0.3743266213436789,-0.08151570724555
monkas,monkaS,TCL,2025,Winter,sup,Bushido Wildcats,1.7728775827659697,39.55555555555556,False,0.5,16,8,-1.3628035853032483,-0.2409365186966836,-0.3679132976232324
goldenpenny,Goldenpenny,NLC,2025,Summer,bot,Lundqvist Lightside,1.7711836105860321,38.59649122807017,False,0.4285714285714285,14,7,-0.3262456242009711,-0.4196574585591157,0.0481094205233026
ilevi,iLEVI,LVP SL,2025,Winter,sup,UCAM Esports,1.7710229217881863,39.33333333333333,False,0.3846153846153846,13,6,-0.5276002102050497,-0.4603514091569358,0.3072802567938749
kkt,KKT,LFL2,2025,Winter,jng,Lille Esport,1.7704099510524884,39.38730853391685,False,0.3571428571428571,14,9,-1.2539253081158908,-0.6784497709544273,-1.182326220415797
rustysniper,RustySniper,NLC,2025,Winter,bot,Lundqvist Lightside,1.7675956499953744,38.377192982456144,False,0.3333333333333333,12,6,1.8869821457324143,-0.8406869424937018,-0.6787455254537478
white,White,PRM,2026,Winter,jng,Unicorns of Love Sexy Edition,1.7668269102546867,39.16849015317287,False,0.6,15,7,-0.1153296768805234,0.1266912240647831,0.3165685765201184
febiven,FEBIVEN,LFL,2024,Summer,mid,Team du Sud,1.7649592232554627,38.25503355704698,False,0.2222222222222222,18,7,-0.620969682209524,0.77056662218468,-0.6529993404795666
ozgur,Ozgur,TCL,2024,unknown,bot,Galakticos,1.7633566786044081,38.15789473684211,False,0.8571428571428571,7,4,1.1037098268687104,0.8048308828242198,0.9598771926462368
hid0,Hid0,LFL,2024,Spring,bot,Aegis,1.7633502303828923,37.93859649122807,False,0.1666666666666666,18,7,-0.6538787081012453,0.1201252343628409,-1.6581108612103417
baashh,Baashh,LFL2,2025,Winter,jng,Karmine Corp Blue Stars,1.7590463200870246,38.949671772428886,False,0.5,14,7,-1.0904085348257426,-1.8146587795195368,-1.3768482014570902
fun k3y,Fun K3y,PRM,2025,Winter,bot,Kaufland Hangry Knights,1.7566990619056901,37.719298245614034,False,0.4,10,7,-0.3539710021326411,0.6563268031891357,-0.5407314238219951
kkt,KKT,LFL2,2024,Spring,jng,Joblife,1.7556440832988522,38.7308533916849,False,0.6666666666666666,6,4,0.8737621919852149,1.3511267214167073,1.3455244304301268
sangrod,Sangrod,TCL,2026,Spring,top,Dark Passage,1.7549100338884855,35.4120267260579,False,0.1538461538461538,13,12,1.0725675023861203,-0.5075673612097027,-1.052064128953744
xdrop,xDrop,NLC,2024,Summer,bot,Verdant,1.749994304361676,37.5,False,0.2857142857142857,14,11,0.5168389908933393,1.2672178368069351,-0.5742986204012891
mihai,Mihai,LFL2,2025,Summer,bot,Skillcamp,1.7481777154991167,37.280701754385966,False,0.4285714285714285,14,8,-0.5351226755537014,-0.1429854626492642,0.416729510229765
noname,NoName,LVP SL,2024,Summer,jng,ZETA,1.74483666527112,38.51203501094092,False,0.2777777777777778,18,10,-0.9793162053377112,-1.4520829604187495,-1.6480027700784
sayn,Sayn,LFL2,2025,Spring,mid,IziDream,1.7438248116222597,38.03131991051455,False,0.4285714285714285,14,8,0.4409719985536102,1.291440874116219,1.616405153669001
marky,Marky,LVP SL,2025,Summer,top,LUA Gaming,1.7416508503252714,35.18930957683742,False,0.4615384615384615,13,7,-0.0122151233152523,0.2970020699856223,0.7258821732170256
meto,meto,TCL,2026,Spring,jng,Team Phoenix,1.7374842551910248,38.29321663019694,False,0.25,16,7,-0.7175026419630715,-0.99265367397556,-0.3854884935633747
dibu,dibu,NLC,2026,Spring,jng,Arctic Pandas,1.7371043156449002,38.074398249452955,False,0.5,12,8,-0.180066876990674,-0.3173685737356911,0.5541154695434738
woldjo,Woldjo,PRM,2026,Summer,jng,TeamOrangeGaming,1.7355512181693142,37.85557986870897,False,0.3157894736842105,19,10,-1.5802694346692991,-1.0079996811844347,-0.4761227092950376
twiizt,Twiizt,PRM,2026,Winter,sup,Unicorns of Love Sexy Edition,1.735319183203398,39.111111111111114,False,0.6,15,9,-0.5051175737693572,-0.2300085864909183,-0.5118378425313107
kkt,KKT,LFL2,2025,Summer,jng,Lille Esport,1.7350012780272626,37.63676148796499,False,0.5384615384615384,13,7,-1.3636460092000973,-0.5200621359857517,-0.2196104310181458
zwickl,ZWICKL,PRM,2026,Spring,jng,VfB eSports,1.7347734834332083,37.41794310722101,False,0.1666666666666666,18,11,0.2360808245623653,-1.3018546346375814,-0.5350316916790833
kireas,Kireas,TCL,2026,Kickoff,jng,Dark Passage,1.7341600249107894,37.199124726477024,False,0.3076923076923077,13,8,-0.2764071580464563,-0.3465737065826686,0.2698861472716402
calmsky,Calmsky,NLC,2025,Spring,sup,DMG Esports,1.7325502266981898,38.88888888888889,False,0.4,15,10,-0.1704983959194952,-0.6128596251085758,-0.7869778618851183
buchi,Buchi,NLC,2025,Spring,top,DMG Esports,1.7270628182396934,34.96659242761693,False,0.4,15,8,-0.9193476032392252,0.6568859982397292,-0.9261993242023414
sniiier,SniIIer,NLC,2025,Spring,sup,KAOS e-sport,1.7232326378926917,38.666666666666664,False,0.2857142857142857,14,8,0.9239528365659564,-0.0777392439239609,-1.1840362905123407
farfetch,Farfetch,TCL,2024,Summer,sup,Misa Esports,1.7221790567427093,38.44444444444444,False,0.5294117647058824,17,5,-0.3987115739569909,-0.9691539010017264,0.0159990012409996
dreilix,Dreilix,PRM,2024,Summer,bot,MOUZ NXT,1.7183730130772976,37.06140350877193,False,0.2222222222222222,18,11,-0.4331916168193553,-1.2141594564043736,-1.4217380143050815
honor,HONOR,LFL,2024,Spring,sup,Team du Sud,1.7181467314399619,38.22222222222222,False,0.3333333333333333,18,8,-0.8434364364017688,-0.8299678950434498,-2.268722531436853
whistle,Whistle,TCL,2024,Winter,mid,NASR eSports Turkey,1.715282494861322,37.8076062639821,False,0.2857142857142857,14,11,0.3624918294352939,0.6485783383032687,0.9653312019587472
syn,Syn,NLC,2026,Summer,bot,Brod n Friends,1.7146608669763945,36.84210526315789,False,0.5,12,6,0.1847319788705456,-0.1059831319473735,-0.4327272560115142
kakarot,Kakarot,TCL,2026,Kickoff,bot,PCIFIC Esports,1.7095979257986207,36.622807017543856,False,0.3571428571428571,14,9,-0.6682889942153805,-0.8244185043260864,0.1067820928282287
cboi,Cboi,PRM,2025,Finals,jng,TeamOrangeGaming,1.7082805761507238,36.98030634573304,False,0.4285714285714285,14,10,-0.5185464673698325,-0.4103008021193491,-1.163872510601481
doss,Doss,PRM,2026,Spring,sup,Kaufland Hangry Knights,1.7031361207312874,38.0,False,0.5833333333333334,12,9,-2.0765023975054326,-1.2750895073048834,-1.2274336754018071
looki,Looki,PRM,2025,unknown,bot,DKB XPERION NXT,1.7021443189915375,36.40350877192983,False,0.4166666666666667,12,11,0.7071067811865472,0.7071067811865529,-0.7071067811865475
bisgaard,Bisgaard,NLC,2025,Summer,mid,Lundqvist Lightside,1.6992297370418172,37.58389261744966,False,0.4285714285714285,14,10,0.2732601180062501,-1.4278568296087863,0.0069342855082633
trayton,Trayton,LFL2,2024,unknown,sup,Nameless (French Team),1.6907393956146612,37.77777777777778,False,0.6363636363636364,11,4,-0.0634784531224565,-1.2546534378121112,0.4252819885239202
bayonetta,Bayonetta,TCL,2024,unknown,top,Galakticos,1.6905074732846141,34.74387527839644,False,0.8571428571428571,7,5,1.023215794561885,0.5334326782526675,1.130366054485043
tayto,Tayto,PRM,2025,unknown,top,DKB XPERION NXT,1.6893904947644132,34.521158129175944,False,0.4166666666666667,12,9,1.126103247302303,0.1147117851181786,-1.1302239498120117
zazee,ZaZee,PRM,2024,Spring,mid,Eintracht Frankfurt,1.684161814550613,37.360178970917225,False,0.3333333333333333,18,9,-0.98845315269797,0.0446185753983707,-0.3363174638462561
kasing,Kasing,NLC,2025,Spring,sup,Bulldog Esports,1.6812920531142073,37.55555555555555,False,0.5,12,9,-0.0621526749275178,0.4653190091496438,-0.7732130668744445
vayu,vayu,NLC,2025,Spring,top,KAOS e-sport,1.6776445839805734,34.29844097995546,False,0.3076923076923077,13,7,0.6307208367428747,-1.3688168663064997,-0.7661771342045756
zuhy,Zuhy,NLC,2025,Winter,mid,KAOS e-sport,1.6703534508997906,37.13646532438479,False,0.4,10,7,0.51218493941346,0.5287202100464328,-0.3574886274723436
click,Click,LVP SL,2025,Summer,sup,LUA Gaming,1.6693374030654677,37.333333333333336,False,0.4615384615384615,13,8,0.1942080684954289,0.7620508338724171,-0.3356124475615755
leon,Leon,PRM,2024,Spring,sup,Berlin International Gaming,1.6668171475768507,37.111111111111114,False,0.2777777777777778,18,9,-1.3702156865244657,-1.15745135337135,-0.2456757990587813
joki37,Joki37,NLC,2026,Summer,jng,Bulldog Esports,1.6647866982501334,36.76148796498906,False,0.4615384615384615,13,10,-0.3113477806179981,-1.9274479835008136,-1.1618252790302634
highway,Highway,LFL2,2024,Summer,sup,IziDream,1.6602149563130184,36.888888888888886,False,0.4666666666666667,15,9,0.4944979584472509,1.9663431756824048,0.1928079072563298
kobs,Kobs,LFL,2026,unknown,jng,Esprit Shōnen,1.6576143202384195,36.542669584245075,False,0.3333333333333333,15,6,-0.5515004914739783,-1.0939842807121103,-1.2987740270465322
richu,Richu,PRM,2026,Summer,sup,Eintracht Frankfurt,1.654671685797738,36.666666666666664,False,0.1578947368421052,19,13,-0.6837270896195791,0.5502072789368251,-1.7835286560500574
kitano,Kitano,LFL2,2024,unknown,top,Nameless (French Team),1.6519855706549673,34.075723830734965,False,0.6363636363636364,11,5,-0.01680091683697,1.6338509934506658,-0.2645925475058131
eyliph,Eyliph,LFL2,2025,Summer,top,Skillcamp,1.651422133665454,33.85300668151447,False,0.4285714285714285,14,9,-0.4365778062128425,0.543160428889666,-1.1604328226623728
sn1lle,Sn1lle,LVP SL,2025,Summer,jng,LUA Gaming,1.650088272168632,36.32385120350109,False,0.4615384615384615,13,7,0.771523136000635,0.3738841954839075,0.4017305815037063
sacre,Sacre,PRM,2024,unknown,top,FC Schalke 04 Esports,1.6477118989584065,33.630289532293986,False,0.4166666666666667,12,10,-0.7842568645081505,0.69265135912838,-0.0723707397072297
berone,Berone,NLC,2026,Summer,top,Brod n Friends,1.641178544855077,33.4075723830735,False,0.5,12,9,-1.0036644540103563,-0.3850777654467535,-0.756552492778744
rutzou,Rutzou,NLC,2025,Winter,sup,KAOS e-sport,1.6400846479495321,36.44444444444444,False,0.3636363636363636,11,9,0.255672641170174,0.0475526788295772,-0.0689512940281167
aspect,Aspect,TCL,2026,Summer,jng,DIA Ozarox Esports,1.6392582571964214,36.10503282275711,False,0.4545454545454545,11,8,1.096846835452417,0.2861621175680131,0.8285411567939931
boltox,Boltox,NLC,2026,Spring,sup,Arctic Pandas,1.6378088703959706,36.22222222222222,False,0.5,12,7,-0.1261787816987043,0.1493287804321916,-0.3829527082493802
twelve,Twelve,LFL2,2024,Summer,top,Zerance,1.6371365764136951,33.18485523385301,False,0.2777777777777778,18,9,-1.272028021869117,0.8500698894083668,-1.1442146106249462
veignorem,Veignorem,PRM,2025,Summer,sup,Eintracht Frankfurt,1.6333249214361287,36.0,False,0.5833333333333334,12,5,-0.6551174641564749,0.7248520141262214,0.1896906228812586
dizl,DizL,PRM,2024,Spring,bot,Eintracht Frankfurt,1.6306474837181708,36.18421052631579,False,0.3333333333333333,18,7,-0.7866043079760625,-1.0971791810193272,-0.6035473233890385
tweek,Tweek,NLC,2026,Summer,jng,Brod n Friends,1.6282305366412662,35.886214442013134,False,0.5,12,5,0.1644581974181254,0.1005350367347885,0.4810065874881746
rames,RAMES,LFL,2025,Spring,jng,Joblife,1.6279887130956177,35.667396061269145,False,0.4,15,7,0.2300641221860543,0.0918868881757644,0.0274311447323763
citrus,Citrus,LFL,2024,Summer,jng,Aegis,1.6263238639397837,35.44857768052516,False,0.1666666666666666,18,10,-0.2460696811500751,0.5526984865476703,-1.4494789663249237
kakarot,Kakarot,NLC,2026,Spring,bot,Deer Gaming,1.6238400217007367,35.96491228070175,False,0.4705882352941176,17,7,-0.1919633106947554,-1.651676529273376,0.0562248385155305
kamilius,kamilius,LVP SL,2025,Winter,sup,Movistar KOI Fénix,1.6213297126764603,35.77777777777777,False,0.5333333333333333,15,4,-1.096622175292374,-0.2104811268888754,0.5935896113827304
sinmivak,Sinmivak,LVP SL,2025,Winter,top,UCAM Esports,1.6136734886514101,32.962138084632514,False,0.3846153846153846,13,7,0.3192334907035818,0.5879152797820036,0.4864035705756459
hungrypanda,HungryPanda,PRM,2025,Winter,sup,Austrian Force willhaben,1.6130373386071837,35.55555555555556,False,0.5,16,11,-0.3192836647469433,0.8414549923606626,0.6206757983807418
